title,currency,sold_price,sold_date
LEGO - FRIENDS ( SET 41446 - HEARTLAKE CITY VET CLINIC ) BRAND NEW,£,32.99,9 Sep 2022
LEGO DC Comics Super Heroes The Joker Bumper Car (30303),£,5.0,9 Sep 2022
New listingLEGO Jurassic World Stygimoloch Dinosaur Escape 76939 SEE DETAILS,£,23.49,9 Sep 2022
Lego 21052 Architecture Dubai Skyline Collection New/Sealed,£,64.95,9 Sep 2022
LEGO Friends: LEGO Friends Advent Calendar (41706),£,15.0,9 Sep 2022
Lego marvel avengers iron man,£,9.5,9 Sep 2022
LEGO City Airport Passenger Airplane 60262 SEALED NEW,£,67.0,9 Sep 2022
LEGO 30311 CITY - City Swamp Police Helicopter - New Sealed Polybag,£,2.99,9 Sep 2022
LEGO Santa's Front Yard Set (40484) - Brand New & Sealed,£,12.0,9 Sep 2022
LEGO ® - Star Wars ™ - Set 75104 - Figurine Kylo Ren (Helmet) (sw0663),£,26.78,9 Sep 2022
Star Wars Lego 75049 Snowspeeder Sealed ,£,87.03,9 Sep 2022
LEGO Harry Potter: Hogwarts Carriage and Thestrals 76400 NEW & SEALED,£,15.0,9 Sep 2022
"LEGO CREATOR: Sea Riders (4402), designer, boat, ship",£,80.0,9 Sep 2022
LEGO: Jane Goodall Tribute (40530) Limited edition - BNIB Free P&P,£,17.75,9 Sep 2022
"LEGO 60264 City Ocean Exploration Submarine, Brand New & Sealed, Nat Geo",£,38.25,9 Sep 2022
RETIRED NEW LEGO City: Fire Chief Response Truck (60231) Building Kit 201 Pcs,£,33.41,9 Sep 2022
LEGO 76153 Marvel Avengers - Helicarrier - BRAND NEW - FREE ONE DAY POSTAGE,£,109.99,9 Sep 2022
LEGO Creator Expert: Haunted House (10273),£,225.0,9 Sep 2022
LEGO Ideas 21304 Doctor Who - MISB New/Sealed,£,145.49,9 Sep 2022
LEGO 70831 The LEGO Movie 2 Emmet's Dream House/Rescue Rocket! NEW SEALED,£,60.92,9 Sep 2022
New listingLego 75269 Star Wars Duel on Mustafar Set BNIB,£,49.99,9 Sep 2022
LEGO The LEGO Movie 2: Benny's Space Squad (70841),£,12.53,9 Sep 2022
LEGO NINJAGO: Piranha Attack (70629),£,12.5,9 Sep 2022
75926 PTERANODON CHASE lego NEW legos set JURASSIC WORLD park dinosaur,£,26.1,9 Sep 2022
Lego Dots 40561 Pencil Holder,£,11.51,9 Sep 2022
title,currency,sold_price,sold_date
NEW! LEGO Super Mario Character Packs (71410) - Series 5 - Nabbit,£,9.53,9 Sep 2022
LEGO NINJAGO Legacy Fire Dragon Attack 71753 Ninja Playset - 563 Piece NEW,£,25.02,9 Sep 2022
LEGO Toy Story 4: Buzz & Bo Peep's Playground Adventure (10768),£,21.99,9 Sep 2022
 LEGO The Hobbit 79011 - Dol Guldur Ambush NEW SEALED ,£,45.0,9 Sep 2022
Lego 30293 Ninjago Kai Drifter Brand New/Sealed Polybag,£,3.0,9 Sep 2022
LEGO Friends Heartlake City Organic Café (41444),£,13.0,9 Sep 2022
LEGO Technic Ferrari 488 GTE “AF Corse #51” (42125). New,£,104.95,9 Sep 2022
New listingLego Friends Heartlake Shopping Mall - Set - 41450 - Brand new,£,50.0,9 Sep 2022
Lego 75035 Star Wars Kashyyyk Troopers BNIB,£,40.0,9 Sep 2022
LEGO Ideas Steamboat Willie (21317) - NEW / SEALED,£,109.99,9 Sep 2022
LEGO Avengers. Iron Man Hulk Buster 76164 New Sealed MISB ✅✅,£,29.99,9 Sep 2022
LEGO Harry Potter: 4 Privet Drive Dursley Family Set - (75968)  Brand New Sealed,£,40.55,9 Sep 2022
LEGO City Cement Mixer Truck 60325 New and Sealed,£,12.75,9 Sep 2022
New LEGO City City Mars Research Shuttle (60226)  Free ship,£,28.29,9 Sep 2022
New listingLEGO Star Wars: Darth Vader (75111),£,39.16,9 Sep 2022
LEGO City Mobile Crane Building Kit 60324 (340 Pcs) - NEW,£,17.4,9 Sep 2022
LEGO The Batman Movie Killer Croc Tail Gator LEGO 70907 NEW sealed box,£,86.13,9 Sep 2022
"LEGO CITY 60231 FIRE CHIEF RESPONSE TRUCK, Brand new",£,18.71,9 Sep 2022
Lego 31105 Multicolor Townhouse Toy Store Creator Building Toy 554 Pcs 8+ - NEW,£,43.61,9 Sep 2022
LEGO Marvel: The Ghost Boat New Unopened Freepost * 76208 Thor Love And Thunder,£,38.0,9 Sep 2022
LEGO® 15 x 6541 Technik Loch Stein 1 x 1 hellgrau 4211535 (V78),£,2.44,9 Sep 2022
LEGO 76396 Harry Potter Hogwarts Moment Divination Class Building Set for Age 8+,£,21.99,9 Sep 2022
LEGO Star Wars: 501st Legion Clone Troopers (75280),£,19.99,9 Sep 2022
Lego The Ruined Portal 21172 New,£,16.0,9 Sep 2022
Lego Horizon Forbidden West Tallneck Set [76989] | Brand New & Sealed!,£,79.95,9 Sep 2022
lego creator 3 in 1 Vehicles 31028 Brand New ,£,0.99,9 Sep 2022
New listingLego Harry Potter Set 40577 Hogwarts The Great Staircase NEW ~ Creased Box,£,37.99,9 Sep 2022
Lego Jurassic Park T. Rex Rampage Park set (75936) ✅ IN HAND 🚚 Fast Shipping💨,£,219.97,9 Sep 2022
New listingOriginal Lego Star Wars 75290 Mos Eisley Cantina New — Factory Sealed.,£,289.99,9 Sep 2022
Lego City 60251 Monster Truck 55pcs New In Damaged Box,£,10.0,9 Sep 2022
LEGO SPEED CHAMPIONS 75895 1974 PORSCHE 911 TURBO 3.0 CAR SET BRAND NEW IN BOX,£,21.99,9 Sep 2022
Lego 75895 Speed Champions 1974 Porsche 911 Turbo 3.0 (Brand New & Sealed) ,£,21.72,9 Sep 2022
SET BOITE LEGO STAR WARS VAISSEAU  75213 CALENDRIER DE L'AVANT POE'S CALENDAR,£,29.11,9 Sep 2022
LEGO Santa Fe Train 10025 Mail or Baggage Car Brand New and Factory Sealed,£,274.18,9 Sep 2022
Lego City  - Ocean Exploration Ship (60266) - Retired.,£,150.0,9 Sep 2022
 NEW - LEGO 40382 Birthday Cake Set,£,19.12,9 Sep 2022
LEGO Ninjago 1 Haar Haare dunkel braun stachelig Minifigur Kai 15705 6055365 ,£,3.89,9 Sep 2022
Lego x77cc125 Black String Cord Md Thickness bateau 6285 6286 6271 1m25 new,£,7.8,9 Sep 2022
LEGO STAR WARS: Dagobah Jedi Training Diorama (75330) new crushed box ,£,43.51,9 Sep 2022
LEGO Star Wars Buildable Elite Praetorian Guard (75529) BNIB,£,19.99,9 Sep 2022
LEGO Accessory Black Utensil Camera Handheld Style,£,1.3,9 Sep 2022
New listing76401 LEGO Harry Potter NEW SEALED Hogwarts Courtyard: Sirius`s Rescue ,£,24.95,9 Sep 2022
LEGO® The Powerpuff Girls™ - Bubbles' Playground Showdown 41287,£,14.61,9 Sep 2022
LEGO MARVEL AVENGERS : Iron Man Set 242210 BNSIP,£,2.99,9 Sep 2022
New listingLEGO Ship In A Bottle Ideas Set 92177 New & Sealed FREE POST Retired,£,97.99,9 Sep 2022
Lego Marvel Studios The Infinity Saga - 76217 - I Am Groot - Brand New - 10+,£,38.99,9 Sep 2022
LEGO CREATOR: Little Eagle #30185,£,12.18,9 Sep 2022
LEGO Creator Expert Downtown Diner (10260) BNin Sealed Box,£,205.09,9 Sep 2022
LEGO SPEED CHAMPIONS: Porsche 919 Hybrid (75887),£,25.0,9 Sep 2022
Lego Super Mario (71394) - Pack de Personnage Série 3,,,9 Sep 2022
Lego 75013 Umbaran MHC (Mobile Heavy Cannon) NEW Ahsoka Tano EXPERIENCED SELLER,£,147.96,9 Sep 2022
LEGO Jurassic World: 6 +..Blue & Beta Velociraptor Capture 76946,£,15.99,9 Sep 2022
LEGO 9389: Community Starter Set ,£,180.0,9 Sep 2022
Brand new In Box LEGO Minecraft: The Snow Hideout (21120).    Never Used,£,25.0,9 Sep 2022
LEGO STAR WARS 75324 Dark Trooper Attack - New,£,21.99,9 Sep 2022
Lego Ideas Ship in a Bottle Building Kit 21313,£,69.62,9 Sep 2022
LEGO Stranger Things The Upside Down (75810) Brand New Sealed Retired Set,£,409.99,9 Sep 2022
LEGO ® - Collectible Minifigures: Series 7 - Figurine Grandma Visitor (col07-16),£,12.01,9 Sep 2022
LEGO ® - Castle ™ - Set 10039 - Horse Black Eyes Circled (Black) (4493c01pb02),£,4.52,9 Sep 2022
LEGO ® - Pirates ™ - Set 6239 - Pirate Green White Stripes Reddish (pi094),£,6.19,9 Sep 2022
title,currency,sold_price,sold_date
LEGO FRIENDS: Friendship House (41340) New And Sealed,£,109.95,9 Sep 2022
New listingLego Technics Concrete Dumper Truck (42114),£,75.0,9 Sep 2022
New listingLEGO Ideas: Medieval Blacksmith (21325) New and Sealed.,£,148.99,9 Sep 2022
Lego 30284 Creator Tractor Brand New SEALED,£,5.75,9 Sep 2022
LEGO Creator - Off Road Vehicle Truck Buggy Jeep 30283 **BNISP Factory Sealed**,£,4.74,9 Sep 2022
LEGO 71034 - Series 23 Minifigures - No. 9 Turkey Costume - New 002,£,3.8,9 Sep 2022
New listingLEGO 40515 Pirates and Treasure VIP Add On Pack - New & sealed x2 packs ,£,11.98,9 Sep 2022
LEGO The Hobbit. Goblin King Minifigure from set 79010 NEW!!!!,£,8.99,9 Sep 2022
LEGO MARVEL Spider-Man Miles Morales Keyring 854153 - New Release For 2022 BNWT,£,8.95,9 Sep 2022
LEGO Creator Gecko Polybag Set 11953,£,5.9,9 Sep 2022
Lego Technic Bricks 20x Bright Yellow 1x6 6M Half Beam Lever 6063252 32063 NEW,£,2.99,9 Sep 2022
LEGO TECHNIC: Ferrari 488 GTE “AF Corse #51” (42125),£,96.0,9 Sep 2022
Lego Adventures with Mario Starter Course Super Mario 71360 Set - New - Sealed,£,38.11,9 Sep 2022
LEGO Female Girl Minifigure Turquoise Outfit Long Blonge Wavy Hair,£,2.99,9 Sep 2022
LEGO Boy Man Minifigure Dark Blue Xmas Christmas Jumper Sweater Brown Hair,£,2.99,9 Sep 2022
New listingLEGO 76399 Harry Potter: Hogwarts Magical Trunk NEW BANK TRANSFERS OR COLLECTION,£,35.0,9 Sep 2022
LEGO City Town Center Building Kit 60292 SEE DETAILS,£,69.62,9 Sep 2022
LEGO Technic App-Controlled Transformation Vehicle RC Flip Car Toy 42140,£,80.49,9 Sep 2022
Lego Ninjago 70601 Sky Shark BNIB,£,17.0,9 Sep 2022
LEGO FRIENDS: LEGO Friends Advent Calendar (41690),£,23.99,9 Sep 2022
Championship challenge lego set,£,65.0,9 Sep 2022
"Lego Ideas Dinosaur Fossils 21320 Retired New, SEALED",£,82.68,9 Sep 2022
Brand New Lego Speed Champions 75877 Mercedes AMG GT3 - Retired Set,£,44.95,9 Sep 2022
LEGO Technic Link Chain Black 3711 14696 6044702 Pick Pack SIze FREE PP *NEW*,,,9 Sep 2022
Lego Minifigure Black Head x 1 Bane,£,1.2,9 Sep 2022
"LEGO® Polybag 30589 City Go-Kart-Fahrer, NEU&OVP",£,3.49,9 Sep 2022
LEGO® 20x schräge Fliesen Dachziegel 1x2 rot #85984 NEUWARE,£,1.56,9 Sep 2022
"New Sealed LEGO Book, 5007418 Ferrari Daytona Sp3 Sense of Perfection 1338/5000",£,413.44,9 Sep 2022
LEGO 70601 Sky Shark Ninjago Masters Of Spinjitsu Rare Discontinued BNIB Sealed,£,16.0,9 Sep 2022
New listingLEGO 30392 Harry Potter Hermione's Study Desk Polybag New Sealed ,£,4.19,9 Sep 2022
LEGO 4 + Minnie Mouse's Ice Cream Shop (10773),£,4.99,9 Sep 2022
LEGO Ideas 40335 - Space Rocket Ride - Brand New & sealed ,£,20.0,9 Sep 2022
LEGO bricks 1x2x5 (pack of 20) panels # WHITE pillar column walls police,£,6.47,9 Sep 2022
LEGO 76034 DC Comic Super Heroes The Batboat Harbour Pursuit New/Sealed,£,39.99,9 Sep 2022
New listingLEGO Minecraft The Panda Nursery 21158,£,14.3,9 Sep 2022
LEGO 70903 BATMAN THE MOVIE - The Riddler riddle racer NUOVO DA COLLEZIONE,£,57.19,9 Sep 2022
LEGO Star Wars Razor Crest - 75292,£,114.39,9 Sep 2022
LEGO Harry Potter - Hogwarts Grand Staircase - 40577 - New & Sealed ,£,48.99,9 Sep 2022
LEGO Disney Princess Rapunzel's Lantern Boat Polybag Promo Recruitment Set 30391,£,8.99,9 Sep 2022
LEGO STORE GRAND OPENING EXCLUSIVE 40528 LEGO BRAND RETAIL STORE NEW & SEALED #2,£,36.95,9 Sep 2022
"New listingLEGO 854090 VIP Exclusive Blue Minifigure KeyRing, and lego movie Lucy keyring",£,5.95,9 Sep 2022
lego technic cherry picker 42088,£,6.5,9 Sep 2022
LEGO 850608 - Legends of Chima Laval Keychain  / Keyring,£,4.0,9 Sep 2022
SEALED 41060 LEGO Disney Princess SLEEPING BEAUTY ROYAL BEDROOM Movie 96 pc set,£,36.99,9 Sep 2022
*LEGO DC Batman 76239 - Batmobile Tumbler Scarecrow Car - BNIB Sealed*,£,27.95,9 Sep 2022
New listingLEGO 76125 Iron Man Hall of Armour - Brand New & Sealed,£,54.0,9 Sep 2022
LEGO CITY: Cement Mixer Truck (60325),£,4.99,9 Sep 2022
LEGO City Police Police Patrol Boat (60277),£,52.0,9 Sep 2022
Lego Minifigure Heads x 6 Various Yellow Heads with Beards Etc as picture,£,3.5,9 Sep 2022
LEGO The LEGO Movie Double-Decker Couch (70818) NEW Sealed,£,25.0,9 Sep 2022
LEGO Harry Potter Series 2 Minifigures (71028) COMPLETE SET of 16 BRAND NEW,£,97.13,9 Sep 2022
LEGO Star Wars: Armoured Assault Tank (AAT) (75283),£,31.0,9 Sep 2022
LEGO 70677 - NINJAGO Land Bounty Toy Truck Ninja Car -New and Sealed Retired Set,£,179.99,9 Sep 2022
LEGO Pirates Treasure Island 70411 New & Sealed Retired,£,70.0,9 Sep 2022
2008 Indiana Jones Kingdom of Crystal Skull RIVER CHASE LEGO Set NEW SEALED MIB,£,87.03,9 Sep 2022
New listingLEGO Star Wars: Betrayal at Cloud City (75222),£,600.0,9 Sep 2022
Lego Stranger Things Brickheadz Demogorgon & Eleven 40549 New Factory Sealed Box,£,27.81,9 Sep 2022
LEGO TECHNIC All-Terrain Vehicle (42139) 764 pcs NEW Factory Sealed,£,41.77,9 Sep 2022
LEGO CITY: Policeman with Jet Plane Polybag Set 951901 BNSIP,£,3.99,9 Sep 2022
LEGO Star Wars Darth Maul Minifigure Polybag,£,4.49,9 Sep 2022
title,currency,sold_price,sold_date
LEGO Super Mario: King Boo and the Haunted Yard Expansion Set (71377),£,34.99,9 Sep 2022
LEGO Star Wars Mandalorian™ Battle Pack (75267) X4 | Brand New | Free Delivery,£,45.0,9 Sep 2022
Lego Harry Potter & Hermione Granger (76393) NEW BOX DAMAGE,£,60.93,9 Sep 2022
"LEGO Technic Car Transporter (42098) - NEW, minor box damage.",£,172.95,9 Sep 2022
LEGO House: The Wooden Duck (40501) Limited Edition NEW,£,99.5,9 Sep 2022
New Sealed Lego Super Mario Whomp’s Lava Trouble Set #71364 Expansion Set 133 Pc,£,10.44,9 Sep 2022
"New listingLEGO Creator Expert Gingerbread House (10267) Retired. new, unopend .a",£,106.0,9 Sep 2022
New listingLEGO 70372 Nexo Knights Powers Combo Shield Wave 1 - 35 to Collect - New Sealed,£,1.25,9 Sep 2022
BRAND NEW! LEGO STAR WARS BUILDABLE FIGURE: SERGEANT JYN ERSO!,£,13.88,9 Sep 2022
LEGO Harry Potter 75966 Hogwarts Room of Requirement RETIRED,£,21.0,9 Sep 2022
"10. LEGO 10267 Creator Expert Gingerbread House - Festive Display Set, RETIRED",£,110.0,9 Sep 2022
LEGO Parts NEW - Pack of 10 Slope Inverted 45 2x2 3660 REDDISH BROWN,£,1.75,9 Sep 2022
new LEGO Ninjago Sons of Garmadon Minifig - Nya in black Wu-Cru training gi,£,3.99,9 Sep 2022
Lego 3in1 Creator Underwater Robot (31090) New - 1st Class Delivery *Christmas*,£,32.0,9 Sep 2022
Lego Speed Champions-Aston Martin Valkyrie AMR Pro 30434 Polybag  BNIP,£,5.99,9 Sep 2022
LEGO Star Wars: ARC-170 Fighter (7259),£,49.21,9 Sep 2022
LEGO Super Mario Starter Course Set 71360 231 Pieces Adventures with Mario NEW,£,26.11,9 Sep 2022
LEGO Hogsmeade Village Visit HARRY POTTER (76388),£,60.93,9 Sep 2022
LEGO Dino 2010 - Raptor01 Dinosaurier Mutant Raptor / Velociraptor Set 7295 7474,£,22.68,9 Sep 2022
LEGO SpongeBob SquarePants - Minifigur Patrick Bib mit Eiscremeflecken - bob030,£,11.75,9 Sep 2022
LEGO Ninja 1x schwarzes Schwert Katana 8-eckiger Griff für Minifiguren 30173,£,2.93,9 Sep 2022
LEGO SpongeBob SquarePants - Minifigur Blue Lei aus Bikini Bottom bob036 3818,£,13.06,9 Sep 2022
LEGO Star Wars Custom General Grievous als Skelett mit Umhang und Laserschwert,£,14.81,9 Sep 2022
LEGO Indiana Jones - Minifigur Akator Skeleton iaj011 aus Set,£,13.94,9 Sep 2022
LEGO 1 Piratenhut mit Totenkopf Pirate Bicorne with Gold Skull 2528pb06 6008023 ,£,4.33,9 Sep 2022
LEGO Atlantis 1 Kopf für Minifigur Squid Warrior 3626bpb0400 4567459 Set 8078,£,3.45,9 Sep 2022
LEGO City - Minifigur Bräutigam twn067 Heirat Hochzeit aus Set 10184 Town Plan,£,9.57,9 Sep 2022
LEGO Castle - Minifigur Ritter Königin Kingdoms Queen cas504 aus Set 10223,£,18.31,9 Sep 2022
LEGO Harry Potter - Spinnennetz in neu dunkelgrau mit 2 schwarzen Spinnen 30240,£,4.33,9 Sep 2022
LEGO Harry Potter Minifigur Dementor mit schwarzem Umhang hp101 Set 4842 4867,£,21.8,9 Sep 2022
LEGO Friends - 1 Minifigur Vogel Bird in lime limone 98388pb02 6038017 6107993 ,£,3.92,9 Sep 2022
LEGO City Minifigur Kutscher hol025 aus Set 3300014 Holiday-Set 2012 Limited Ed,£,15.69,9 Sep 2022
LEGO Toy Story - Minifigur Soldat Green Army Man - Plain toy001 aus Set 7595,£,10.74,9 Sep 2022
LEGO Friends 1 Minifigur Hamster Maus Molly im neuen hellgrau 24183pb03 6151210 ,£,3.19,9 Sep 2022
PACK 7 LEGO HALLOWEEN POTION BOTTLES HARRY POTTER LAB POISON PRINCESS HOUSE CITY,£,2.95,9 Sep 2022
LEGO/Nintendo Super Mario Limited Edition Gold AND Silver Coin - New and Sealed,£,13.0,9 Sep 2022
LEGO Star Wars: Jedi and Clone Troopers Battle Pack (75206)  NEW,£,34.81,9 Sep 2022
LEGO Home Alone 21330 New & Sealed Set(Rare) Trusted seller 💯 Free Delivery 🚚,£,250.0,9 Sep 2022
LEGO Mixels Series 5      41540  Chilbo        NEW & SEALED !,£,9.99,9 Sep 2022
LEGO Mixels Series 5 - Snoof - 41541 - New Polybag,£,9.95,9 Sep 2022
LEGO Marvel Super Heroes #76150 Spiderjet vs. Venom Mech New In Box,£,39.17,9 Sep 2022
New listingLEGO Marvel Avengers - Iron Man Hall of Armour - 76125 - BNIB,£,53.95,9 Sep 2022
LEGO Star Wars Imperial Armored Marauder (75311) New Sealed,£,21.75,9 Sep 2022
LEGO Marvel Avengers 76141 Thanos Mech & 76140 Iron Man Mech New,£,22.59,9 Sep 2022
New listingLEGO STAR WARS THE JUSTIFIER set #75323   NEW & SEALED Ready to ship FREE,£,120.01,9 Sep 2022
LEGO Harry Potter: Hogwarts Moment: Potions Class (76383). Brand new. Sealed,£,26.0,9 Sep 2022
Leafy Forest Tree (Pack of 4) - BRAND NEW - GENUINE LEGO,£,3.99,9 Sep 2022
LEGO 40515 Pirates and Treasure VIP Add On Pack - Brand New and sealed,£,6.49,9 Sep 2022
Rare LEGO SPEED CHAMPIONS: Mercedes AMG Petronas Team Gift 2017 (75995),£,500.0,9 Sep 2022
Lego Minifigure Light Flesh Head x 1 Superman or Hyperion Dual Sided Head,£,1.6,9 Sep 2022
New listingLEGO BrickHeadz Pets 40481 - Cockatiel and Chick - Brand New & Factory Sealed,£,9.95,9 Sep 2022
New listingLEGO BrickHeadz Pets 40479 - Puppy & Dalmatian - Brand New and Factory Sealed,£,10.5,9 Sep 2022
Lego Marvel Super Heroes Captain Marvel & The Skrull Attack (76127) New Retired.,£,31.0,9 Sep 2022
New listingLego Technic Fast And Furious Doms Dodge Charger,£,50.0,9 Sep 2022
*NEW* Lego Light Grey Small Rats Mice Animals Mouse Pets - 2 pieces,£,2.46,9 Sep 2022
LEGO 41442 Friends Vet Clinic Rescue Buggy (Brand New & Sealed),£,8.66,9 Sep 2022
LEGO TOM RIDDLE Minifigure hp242 Plus Wand from Harry Potter NEW EXCLUSIVE UK,£,3.9,9 Sep 2022
LEGO 76167 Marvel Avengers Iron Man Armory 258 Pcs New NIB,£,30.46,9 Sep 2022
"LEGO 31128 Creator 3-in-1 Delfin und Schildkröte, Seepferdchen, Meeresschnecke",£,10.84,9 Sep 2022
LEGO City 4208 Fire Truck (Forest Fire) New & Sealed,£,25.0,9 Sep 2022
title,currency,sold_price,sold_date
Lego Technik Technic 10 x Steine/Fliesen 1x3 lime #63864 NEUWARE,£,1.35,9 Sep 2022
Lego Technik Technic 4 x Steine/Fliesen 2x4 lime #87079 NEUWARE,£,1.87,9 Sep 2022
Lego Technic Technik Basic 40 Platten 1x1 #3024 dunkelgrau NEUWARE,£,1.66,9 Sep 2022
Lego Basic Technic 10x Bogen halbrund Schrägst. Dachstein 2x2 lime #15068,£,1.56,9 Sep 2022
LEGO Harry Potter: Forbidden Forest: Umbridge's Encounter (75967),£,19.9,9 Sep 2022
Lego Technic Technik Basic 40 Platten 1x1 #3024 dark tan NEUWARE,£,1.66,9 Sep 2022
"LEGO Monster Fighters The Vampyre Hearse 2012 (9464). Brand new, RARE ",£,66.99,9 Sep 2022
LEGO Batman DC Mr Freeze  Minifigure Polybag,£,4.49,9 Sep 2022
LEGO 60313 City Space Ride Amusement Truck,£,41.0,9 Sep 2022
21179 LEGO Minecraft The Mushroom House with Alex Minifigure 272 Pieces Age 8+,£,17.99,9 Sep 2022
LEGO 75059 Star Wars:  UCS Sandcrawler - Complete.,£,219.0,9 Sep 2022
LEGO SERIES 23 MINIFIGURES 71034 FULL SET OF 12 MINIFIGURES LEGO SERIES 23,£,41.95,9 Sep 2022
LEGO Harry Potter: Hogwarts: Fluffy Encounter (76387),£,15.0,9 Sep 2022
GENUINE Lego city fire patrol vehicle 30585 poly bag Gift PolyBag BRAND NEW ,£,3.45,9 Sep 2022
LEGO PART 4869 ENGINE WITH FAN/GEAR TECHNIC AXLE END NEW X 4 PCS,£,1.99,9 Sep 2022
New MILANO SPACESHIP RESCUE - Lego 76021 GUARDIANS OF THE GALAXY Drax STAR-LORD,£,174.04,9 Sep 2022
Lego Minifigure Female Hair x 1 Dark Brown with Elaborate Knot Bun,£,1.6,9 Sep 2022
LEGO Star Wars: Republic Cruiser (7665),£,149.0,9 Sep 2022
LEGO STAR WARS BRICKHEADZ STROMTROOPER SET 41620,£,51.9,9 Sep 2022
Lego Friends Remote Control Boat 30403 Polybag NEW,£,3.29,9 Sep 2022
New listingLego Star Wars - Imperial Armoured Marauder - Set - 75311 - Brand new,£,20.0,9 Sep 2022
LEGO CITY: Firefighter Bob and Fire Stand Set 952104 BNSIP,£,3.85,9 Sep 2022
NEW SEALED LEGO 10281 BONSAI TREE BOTANICAL COLLECTION 878 PCS.,£,34.81,9 Sep 2022
Lego CREATOR 3 in 1 - Red Racer - 31055 - In sealed box,£,3.2,9 Sep 2022
Star wars Krennics Shuttle NEW lego mini set complete with instructions ,£,2.5,9 Sep 2022
New Sealed LEGO  Monkie Kid 80019 Red Sons Inferno Jet Playset 3 Minifigures ,£,44.95,9 Sep 2022
LEGO 30403 OLIVIA'S REMOTE CONTOL BOAT POLYBAG BRAND NEW SEALED FRIENDS,£,2.99,9 Sep 2022
LEGO Accessory Lime Utensil Surfboard Standard,£,1.5,9 Sep 2022
LEGO Star Wars 852550 Yoda Keyring Clone Wars ~Brand NEW~,£,7.9,9 Sep 2022
"2 X Lego 27940 Technic, Axle and Pin Connector Hub with 2 Axles Dark Bluish Gray",£,1.3,9 Sep 2022
"Lego Train Cargo Car 2 60336, 60051/60198/7938/60052/3677/7939/60052/60198/60337",£,26.11,9 Sep 2022
Vintage (1984) LEGO Classic Town Racing set 6605 SEALED #3 Road Racer - RARE,£,34.82,9 Sep 2022
Lego Harry Potter Hogwarts Moments 76382 76383 76384 76385 76396 76397,£,175.0,9 Sep 2022
Lego® Ninjago Minifguren Zubehör 1x Body für Pythor aus Set 70679 Neu,£,3.41,9 Sep 2022
 LEGO - door -  1x4x6 - JAIL - PRISON -  grey - barred - PADLOCK - DOORS - 5 OFF,£,4.99,9 Sep 2022
LEGO 6424688 Delivery Truck VIP Gift Super Limited Edition London Exclusive,£,44.99,9 Sep 2022
"Lego Star Wars 30495 - AT-ST Polybag. New, Sealed.",£,5.0,9 Sep 2022
LEGO City Police Station Helicopter +Magnet Chain & Sam Grizzled Minifigure Gift,£,10.99,9 Sep 2022
LEGO CITY: Pizza Van (60150),£,14.28,9 Sep 2022
Lego Icons: Camp Nou – FC Barcelona (10284),£,185.0,9 Sep 2022
"LEGO Disney Princess: Ariel, Belle, Cinderella and Tiana's Storybook Adventures",£,15.67,9 Sep 2022
Lego 40577 Harry Potter Hogwarts The Great Staircase (Brand New and Sealed),£,44.95,9 Sep 2022
Lego Technic Technik Zahnstange/Zahnschiene 1x13 schwarz #64781 NEUWARE,£,1.25,9 Sep 2022
"LEGO Orchid Plant & Flowers Set, Botanical Collection 10311",£,49.99,9 Sep 2022
LEGO 71240 Dimensions Fun Pack Bane minifigure & Drill Driver + Tags NEW no box,£,4.89,9 Sep 2022
Lego Winter Village Post Office 10222 Brand New And Sealed Very Rare,£,425.0,9 Sep 2022
"20 Stück LEGO® 30241b Steine 1X1 mit Halter, Clip Vertical neues Hellgrau (NEU)",£,1.39,9 Sep 2022
